Name	Description	Control	Treatment
INTS6	8949	572.396673299896	591.465295442782
CCR1	3002	30.2436589073408	25.4976983450923
HECA	8047	416.268985381194	400.268218452554
ATAD1	1313	317.682979247975	331.888456037529
BTRC	1916	163.486618671898	176.375318915163
TXNL1	24577	392.87046947259	377.337882503634
NDUFV3	16241	269.843631008135	257.03087336786
SEC11C	20680	220.093592704871	231.980081052469
NFIX	16331	270.351522397107	283.498459714678
DLG5	4985	164.936588270238	154.54324912064
FBXO8	6476	122.96492662685	114.21666058089
TOM1L1	23980	110.297793864179	101.993170753567
C3orf62	2323	52.2231611364068	46.4002954822494
MAN2A2	13008	655.864535207873	635.797436768908
RIPK3	19884	52.2039979485765	46.390785989459
STK32B	22693	85.8746506294006	78.5184564738426
COX5A	4011	374.738881015058	392.578018130027
LOC104968399	12195	9.26667263387618	6.63234951248903
DKFZP434L187	4957	9.27109490799086	6.6275947660938
ITGA6	9068	473.840148994108	456.857132830771
SUSD5	22832	3.41225285976776	1.52853057171487
HEATR3	8039	158.101763911102	168.285760026888
STK10	22680	1002.34120376485	1027.40556689721
ZNF284	25813	39.0525592588773	33.6490689365057
PTBP2	19117	293.304058754344	279.944567704397
ZNF740	26163	322.097748063344	305.998531246281
SAP30BP	20476	267.904933208652	280.945361557692
AMOTL1	702	620.272873824025	639.936122454352
UNKL	24812	189.344990591301	200.413430511272
BAP1	1589	631.96107609304	655.834750325035
FGGY	6605	36.5927032480779	41.8028169011167
MYEOV2	15900	115.176231327374	123.906071236809
NUBPL	16745	74.1658110811838	82.0652163645305
DGUOK	4872	290.358422725145	303.949396075739
NUCB2	16748	2375.04484610505	2335.89438299757
VAV1	24997	499.187681341795	481.798565979072
RXRB	20396	188.357215549415	199.355579701234
RAB39B	19361	32.700566735397	28.0294001432996
IFT43	8708	23.9108295716908	19.8970485374671
PILRA	18138	37.0784832664772	42.3329309927344
FAM214B	6186	113.711520815318	122.389427531082
DBNL	4607	687.571430535898	708.251695793041
SMPD3	21647	9.27256899936242	12.2472635592999
ERGIC1	5800	951.046854015465	975.442659578497
EEA1	5434	332.31829163756	346.786290054917
INO80B	8912	16.1073933584989	12.7464717993485
LIME1	10097	28.3108574733444	23.9620356537845
SP140L	22241	91.2211790145363	104.004267952947
HAPLN3	7942	18.5436639073533	22.4406372016625
KLHL25	9591	18.5495602728395	22.4263729624768
ZDHHC7	25588	373.792380531576	389.026503492944
ME3	13245	123.951227577365	115.22220918058
HOXA5	8380	57.5932749834874	49.9969802100873
TSC2	24306	352.806549709882	367.631830235331
TRUB2	24302	264.483835800655	251.905658068307
AMN	699	2.44364100571223	5.09193207478607
CDK5RAP2	3223	727.140725731977	706.266749698835
DEDD	4754	110.291897498693	118.785610683652
CCDC97	2928	212.768566053221	224.373088791859
FAM91A1	6347	683.692560845561	704.148670705562
DDR1	4695	8.30248305393534	11.2203186008313
FTO	6912	388.457174748593	373.220593176968
LOC220729	12249	39.5265465463041	44.881274403325
ZNF570	26015	37.1020687284222	43.3313474728316
MEF2BNB	13288	19.0353402912389	22.9541096808968
NDUFB6	16223	274.69406073527	292.203718129685
NELFA	16276	206.927413101456	195.825461422929
PPA1	18569	858.871804060589	836.182338801808
LOC730101	12587	47.8290296002395	42.3162893803511
ADAMTS14	301	12.6862959505017	9.69178802911639
ZNF878	26251	12.6862959505017	9.68703328272115
MRPL15	15600	258.12742100306	245.784403661855
NAA15	16004	814.537576436925	855.230745370628
RPP14	20206	168.831672965662	182.087705263077
ZNF511	25961	147.863531240427	157.531366441339
SRC	22469	147.860583057684	157.571781785698
NDUFB11	16217	628.068939580359	647.576397939729
TMED5	23565	557.223987693906	579.263201974237
PBDC1	17638	102.466349914927	110.655636451017
SENP3	20755	53.1917729904623	47.4296178139157
ZNF222	25766	33.1819244796817	28.5618916081149
PDE6G	17831	33.1848726624248	28.5571368617196
SPATA33	22318	33.1819244796817	28.5523821153244
TXNDC17	24571	151.743875022135	163.640733981803
U2AF2	24600	1404.86388767645	1434.30613486225
NSUN5	16702	179.579271116681	190.201037883328
VIMP	25040	136.165010331811	148.336409279073
GNRH1	7449	19.5181721268951	23.4675821601312
ZNF18	25735	118.600276918114	110.132654478992
M1AP	12905	23.436842284264	17.8550454865179
RNF215	19999	42.9446957715581	37.7354524116017
DCAF12	4615	464.583794999833	481.325508844197
FCRL1	6512	9.75982310913331	12.7583586653366
NFKBIB	16335	99.0511488724164	107.096989694341
ARFIP2	1044	257.155860966261	269.760703554825
ZNF576	26022	43.4245794244712	48.9486388928401
LOC100506746	11349	18.5510343642111	14.2892666102491
RPS27L	20247	383.076742261911	368.152434834159
UNC13D	24795	1272.70157071019	1245.19147626733
PFDN5	17949	857.418886279506	880.127008428174
CMTM7	3796	142.982145594489	152.484604457307
ETFDH	5866	159.086590770244	149.370486357135
C1orf109	2179	106.390916437782	98.4250145041002
GSPT2	7772	106.383545980925	98.401240772124
L3MBTL2	9856	336.2281172467	322.244215472365
CD40LG	3086	3.41667513388244	6.10936754046424
SOX21-AS1	22227	4.39413153616733	6.63472688568665
C3	2306	4.38970926205265	6.63472688568665
FAM124A	6031	4.39413153616733	6.62997213929142
MYCL	15891	4.39265744479577	6.62997213929142
STEAP3-AS1	22673	4.39560562753889	6.62521739289618
ITPKB-IT1	9110	4.38970926205265	6.62997213929142
THEM4	23385	194.219005780381	183.573443117234
CAMTA1	2619	93.2085218292804	100.937697316727
TTC39B	24426	76.1384129822123	69.3448956703558
AGL	482	415.758145809478	400.265841079357
EEF2	5444	24442.0690857416	24617.7565711162
NECAP2	16250	415.298899435767	399.70482113617
INPP5K	8926	185.466120900964	173.860258729339
PLBD2	18257	347.486554969435	368.219001283692
SLC4A5	21415	100.554185760133	111.687336155881
CREBZF	4115	794.409800616419	773.010999748253
NT5DC2	16715	477.239135031532	494.098131748719
FDXACB1	6526	47.340301399097	53.0373997411337
SPRYD4	22442	89.3163853165996	96.8774649468044
SEL1L	20715	1274.16038485675	1301.87073082706
MICU3	13455	43.4304757899574	38.2417927712432
SSBP1	22537	614.883596789114	596.048509784729
CBR1	2741	138.602754972037	147.85146527821
POLR3F	18492	87.8325116167135	95.3703307338681
ZNF547	25990	33.6765490463104	29.0706093409539
MYDGF	15897	541.708508932559	522.082361801264
GRIN3A	7715	20.4971026205515	16.8376100208397
MTUS2	15827	16.5931733768982	13.2623216517805
PNMA6A	18410	16.5961215596413	13.2575669053852
MARS2	13121	85.8717024466575	93.3116860705356
NOC2L	16489	493.85147159626	510.957138128338
FIGNL2	6628	10.2441290361611	13.25281215899
SURF1	22824	84.9060387753451	92.2776089924741
LOC100505666	11273	4.38676107930953	2.03962567775157
SLC25A16	21214	84.426155122432	91.8069292307969
FSTL1	6899	94.6732323413362	87.1737900516999
ZNF17	25731	94.6570173362491	87.1880542908856
COX16	4004	120.047298333711	111.673071916695
KIN	9522	133.212003845755	124.400524730463
SMDT1	21595	82.9526000621469	90.2641344198963
GJB5	7298	2.43627054885443	0.508717732839083
PRAME	18742	2.44364100571223	0.511095106036702
DPH6	5189	101.017854407959	93.3307050561165
LINC00641	10391	80.0364458603794	87.1951864104785
PDCD6IP	17804	1315.14427145826	1287.49825615489
MSRA	15722	79.537399019636	86.6650723188608
LHFP	10053	79.5491917506085	86.6650723188608
PIGH	18098	88.81144211037	81.5707628708771
NCAPG2	16127	864.187376526922	886.659508266363
SUCNR1	22775	402.115030735893	386.996387307983
ZNF408	25891	77.5869084891809	84.6278240143069
FAM118B	6023	77.1070248362678	84.1618989990249
TMEM241	23730	55.6191989910874	61.6903559457934
NFATC2IP	16318	266.494764077344	285.523821153244
DPH3	5186	74.1702333552985	81.0501582720499
ZSCAN29	26306	331.331990687046	317.701416474777
CEP72	3378	74.1776038121563	81.0715546308285
DNLZ	5123	30.2613480037995	35.1657126422325
CGREF1	3465	59.0402963990845	65.2799085540384
PALD1	17534	60.0221750754841	66.275947660938
EIF1B-AS1	5527	9.75834901776175	7.14106724532812
TP73-AS1	24035	203.479782048771	192.739871801128
CISD1	3614	67.3324608134189	73.9186005195123
PINX1	18150	64.9065089041654	71.386898721305
TECPR1	23230	165.412049649037	175.422072525821
UBXN1	24707	421.571291025183	440.038541795512
JKAMP	9153	247.887714241014	236.123521484307
CPNE5	4057	5.37306202982378	3.05943851662736
DNPEP	5139	220.098014978986	231.488004932013
GTPBP8	7839	140.03650956529	130.56694922767
PTGS1	19158	1095.04625647927	1120.24657320607
C8orf58	2444	34.1652772474528	29.5650628346073
ZNF341	25855	33.6824454117966	28.5428726225339
ZDHHC20	25579	907.211673232544	930.062176935124
APITD1	949	49.2907919295521	43.856706818054
CCT6P1	3023	54.6638539593759	48.9605257588282
ALPK3	666	6.8289279936502	4.59034646153984
C9orf84	2489	6.83482435913644	4.58321434194699
MSR1	15721	6.83482435913644	4.58321434194699
ALG1L9P	632	6.83187617639332	4.58559171514461
NOP10	16513	333.341444872364	317.178434502753
HINT1	8144	1800.20895407355	1767.83485801178
RNASE4	19917	13.182394608502	10.1981283887579
ALB	597	13.1779723343873	10.1981283887579
IQCK	8993	13.1720759689011	10.2005057619555
ALAS1	595	356.685419400219	372.695233831746
ARFGEF1	1040	1466.4436410204	1437.37270549847
SLC25A3	21231	3374.89228975755	3329.33948520084
DAGLA	4569	22.4431708768919	26.5293980499561
LRRC48	12736	11.7206322791893	8.15850271100629
CACNA1H	2540	4.39265744479577	8.172766950192
C5orf24	2356	329.384448339334	343.194360073474
ASNSD1	1290	234.244599167429	222.830293980958
SHFM1	20994	357.215422159765	343.168208968301
LINC00471	10282	6.34167388387931	4.086383475096
PSMD5-AS1	19088	212.291630583051	201.404714871776
ZDHHC6	25587	263.528490768943	275.836787870523
SNX12	22149	328.448266495453	342.167415115006
RARRES3	19503	20.9828826389508	17.3415730072836
VWA1	25131	20.9799344562077	17.3439503804812
NDFIP1	16175	606.087963259922	624.569986048484
DERL2	4838	249.36274339267	237.649674682825
BICD1	1718	29.7740938940286	25.4858114791042
PRCP	18773	444.566576032194	460.413402214249
XYLB	25401	55.1540562518899	49.4621113720744
C3orf20	2312	1.46471051205578	3.0641932630226
TRPV6	24299	1.46618460342734	3.06181588982498
LOC101929066	11907	1.46323642068422	3.0641932630226
TNKS2-AS1	23942	1.46471051205578	3.06181588982498
ENPEP	5686	1.46323642068422	3.06181588982498
PPP5D1	18719	1.46323642068422	3.06181588982498
RXFP2	20392	1.46323642068422	3.06181588982498
SNCG	21715	1.46471051205578	3.05943851662736
TMEFF1	23571	1.46471051205578	3.05943851662736
CUX2	4390	1.46323642068422	3.05943851662736
PHLDA2	18048	1.46323642068422	3.05943851662736
S100A2	20410	1.46323642068422	3.05943851662736
ZNF385D-AS2	25882	1.46323642068422	3.05943851662736
CLUL1	3772	1.46471051205578	3.05706114342974
PWAR1	19255	1.46471051205578	3.05706114342974
RNF212	19995	1.46471051205578	3.05706114342974
SYT5	22919	1.46471051205578	3.05706114342974
ERN2	5826	1.46323642068422	3.05706114342974
HSD17B6	8493	1.46323642068422	3.05706114342974
OR1N2	17034	1.46323642068422	3.05706114342974
NAALADL2	16017	3.4107787683962	1.01981283887579
CLIP1-AS1	3726	1.46176232931266	3.05706114342974
PTPN5	19193	1.46323642068422	3.05468377023212
COG1	3881	190.797908372384	204.530719837937
GHITM	7252	1755.75532504879	1787.79847299879
DNAJC21	5091	480.663180622272	497.200362982904
VASN	24993	11.2245336211891	14.2868892370515
LOC284412	12284	11.221585438446	14.2845118638539
FSTL4	6901	4.87991155456665	7.14106724532812
RUSC1-AS1	20381	4.88138564593821	7.1386898721305
CTSE	4354	4.87696337182353	7.13631249893288
C2orf16	2277	20.9784603648362	17.3487051268764
ST3GAL4-AS1	22592	17.0819015780406	13.7710393846195
ZSWIM4	26317	39.5324429117904	34.6760138949743
C10orf128	1938	39.5265465463041	34.6807686413696
PTOV1-AS2	19174	17.0789533952975	13.7710393846195
UPF1	24816	1070.66143962015	1046.24238725144
FAM135A	6053	212.772988327335	223.828710461055
AP5M1	924	360.122731813304	345.267268975993
STK11IP	22682	212.26214875562	223.315237981821
GUSB	7863	385.046395980197	399.816557676458
LAS1L	9918	409.47396148909	391.622394367487
CBWD2	2747	122.482094791194	114.197641595309
HPS5	8437	344.985424400232	359.009779882241
BBS1	1609	84.4202587569458	77.4796246493859
CNN3	3823	61.0011055691405	55.0675159260948
SLC29A1	21282	403.575318973834	418.639113791504
LDLRAD4	9991	500.712829600085	519.526886271081
MRPL53	15640	116.161058186517	108.112047786821
PRDX6	18794	1158.95467170195	1184.51617841402
DNAJB14	5068	421.622884223187	437.038537608825
TMEM212	23702	24.3980836814617	28.5523821153244
WFDC1	25257	14.6471051205578	10.6973366288065
TXNDC15	24569	210.338191869853	221.282744423662
FLJ10038	6666	154.212575581164	163.685904072558
REC8	19682	118.092385529141	126.423508795831
WSB1	25320	667.582219304319	686.902192626183
ABHD3	111	72.7084710259858	66.2949666465189
PMF1	18376	184.933169958675	174.929996405365
OFD1	16888	234.218065522741	245.777271542262
TBX6	23130	8.30100896256378	5.60302718082277
KAT2A	9191	153.232170996136	162.670845980077
MED25	13272	257.161757331748	269.251985821986
CHMP2A	3523	233.775034154117	245.249534823842
LINC00937	10520	4.39118335342421	2.55547553018351
MARC2	13100	4.39560562753889	2.55072078378827
MSTO2P	15733	4.39265744479577	2.55309815698589
B4GALNT3	1538	4.39413153616733	2.55072078378827
NOXRED1	16543	4.39560562753889	2.54834341059065
PDGFRB	17844	4.39560562753889	2.54834341059065
PRO1804	18885	4.39265744479577	2.55072078378827
FUT6	6936	4.39413153616733	2.54834341059065
MYOT	15974	4.39413153616733	2.54834341059065
GPC6	7546	4.39118335342421	2.55072078378827
MST1L	15728	4.39118335342421	2.55072078378827
SH3GL3	20963	4.39118335342421	2.55072078378827
MDGA1	13231	4.39265744479577	2.54834341059065
WFS1	25272	4.39265744479577	2.54834341059065
RHOXF1-AS1	19844	4.38970926205265	2.55072078378827
OVGP1	17429	4.39118335342421	2.54834341059065
SMG7-AS1	21605	4.39118335342421	2.54834341059065
C9orf163	2468	4.38823517068109	2.55072078378827
GCSAML-AS1	7174	4.39265744479577	2.54596603739304
PYHIN1	19289	4.39265744479577	2.54596603739304
PHLPP1	18053	279.141259560814	291.673604038068
ATP10A	1364	68.8237049701628	61.6832238262005
CMC4	3784	24.8823896084895	29.0706093409539
RING1	19876	152.24439595425	161.653410514399
POLA1	18444	714.882720236384	734.750187991428
HSP90B2P	8519	11.7073654568453	14.7956069698906
FBXW4P1	6483	11.71178773096	14.7908522234953
SNUPN	22143	150.311594520254	141.273795349267
MKNK1	15396	185.42484634256	175.398298793845
TBC1D9B	23094	931.581749177946	909.145315558781
STXBP5L	22765	30.2583998210564	26.0040387047337
EML6	5655	30.2525034555701	26.0016613315361
ZNF669	26097	61.4972042271408	55.5738562857363
WAPAL	25150	1220.48135775652	1194.66675933883
FAM122A	6028	134.198304796269	146.79599184137
MYO1D	15951	179.56895247708	189.699452270082
ACBD6	154	378.190934341858	392.608923981596
GLE1	7323	500.199041845626	483.890493867171
VPS45	25090	171.790575817205	162.128845022471
IL1A	8810	12.6789254936439	9.18069292307969
USP9Y	24952	290.845676834916	278.456452477042
KCNIP4	9268	21.4671885659786	17.8431586205298
KCTD3	9350	361.59776096496	347.810857640188
NTAN1	16719	85.393292885116	78.5303433398307
UBE3B	24672	314.279570936437	301.365392067184
TMEM206	23696	179.087594732796	169.322214478147
NUDT14	16759	45.3824404117841	40.28617319539
FBXL12	6420	110.277156584977	118.284025070405
COPG2	3967	251.819651220727	263.622807535989
HERC1	8071	1982.24660710966	2015.69454794936
PRKRA	18858	228.391653484692	239.682168240983
SH3PXD2A	20967	336.728638178815	350.314030960024
ST6GAL1	22598	467.959195575311	452.304824340393
LOC283922	12276	98.0825370183609	90.7419463011663
SUPT7L	22822	314.75061004112	301.85746818764
SSR4P1	22556	13.6696487182729	10.7139782411898
GLRB	7350	13.6652264441582	10.7068461215969
MKRN3	15402	13.6637523527866	10.7044687483993
SPATA1	22287	13.659330078672	10.7020913752017
CRYGD	4176	12.1975677493593	15.2971925831368
STARD5	22648	12.1990418407309	15.2948152099392
NTN1	16726	26.8373024130593	31.119744511496
KIAA0556	9419	157.139048422533	174.309542132238
CRCP	4103	250.354940708671	262.09903171067
GALNT1	7056	1659.20972901969	1629.1165381927
TM7SF2	23527	245.962283263875	234.533179209454
ELMO1	5604	1039.96295661322	1063.60297924431
MAN2C1	13011	249.857367959299	261.576049738645
SPNS1	22400	468.964659713656	453.277089715316
SLC25A21-AS1	21221	10.2485513102758	7.65216235136482
LPCAT3	12629	292.788796908513	305.385209092747
CPSF1	4068	945.690006990729	968.325366065145
RBSN	19644	192.730709806381	206.969704081437
MTERF3	15765	92.2192726960231	85.1579381059245
CAV2	2728	9.27699127347711	6.62284001969856
PTGER4	19144	173.742540439032	183.54729201206
TAMM41	22990	56.6040258502301	50.9977740633821
ARMC7	1178	56.614344489831	50.985887197394
TM9SF1	23529	270.338255574763	282.49053374179
LOC439994	12425	80.0393940431225	73.4384112650447
METAP1D	13332	30.7515502963135	26.5270206767585
ZNF300	25824	30.7427057480841	26.5032469447823
RBM5-AS1	19609	103.925164061497	111.682581409485
NIPA1	16383	231.814224984061	220.776404064021
NISCH	16394	579.290461313894	561.909742100965
CORO6	3994	5.37011384708066	7.64740760496958
RPE	20117	428.928747687008	414.036880463976
TARS	23011	1009.63232631495	986.655846059736
NOSIP	16525	311.314771719408	324.336143360464
PROSC	18903	332.352195739106	319.189531702133
LAP3	9903	534.854521385593	551.692594726626
UCKL1-AS1	24725	12.6877700418733	15.8011555695806
EIF4G3	5573	702.68073021291	722.017980431266
PLEKHA6	18294	17.0789533952975	13.78054887741
MAGOH	12981	197.154323169979	207.542610890612
FAM73B	6301	224.945496523378	214.146431924729
FAM221A	6199	14.6500533033009	10.7092234947946
PGPEP1	18001	338.129962761893	322.260857084748
CCDC138	2804	107.846782401609	117.235683753158
CCDC171	2838	202.986631573514	192.713720695954
ROBO1	20078	57.0883317772578	51.4874728106403
ARAF	1024	308.375032055695	321.219647887094
MYL5	15926	26.3544705774031	22.431127708872
MYO5C	15960	174.210631360972	164.677188433062
TMEM38B	23769	166.377713320349	157.055931933266
VPS52	25095	302.073158638848	289.612582001537
PARD6G	17583	21.9588649498642	18.3566310997641
CYB5A	4449	86.8624256712864	80.0469870455575
STARD7-AS1	22651	41.0001016065893	36.1974123470963
STK32C	22694	86.8580033971718	80.0327228063718
TXNDC5	24573	389.921885260649	375.77844608035
MICU1	13453	530.963858964283	514.468237421061
VCPIP1	25008	779.328508675467	799.552284664197
ANAPC10	719	68.8089640564472	62.7244330238549
ZEB1	25592	167.375807001836	176.950603097536
NCF1	16136	51.7196920215487	46.4074276018423
ACKR2	167	13.1691277861579	16.3170054220126
DTNBP1	5287	95.170805090708	102.48762424722
PELI3	17911	30.7441798394557	35.187109001011
SLC7A8	21473	30.7412316567126	35.1823542546158
MVB12A	15860	119.56888877217	111.687336155881
CTC1	4309	181.014499801306	191.739077947833
BAD	1563	119.56888877217	111.656430304312
GPR155	7591	31.2284857664835	27.0238515436095
USP49	24941	161.490431308925	149.418033821087
SLC37A1	21354	319.160956582375	306.443059902784
FAM186B	6138	7.32207846890732	5.09906419437893
DDX51	4738	164.469971439669	173.867390848932
DNAH6	5053	7.32060437753576	5.09668682118131
LOC100507487	11398	7.32060437753576	5.09668682118131
PRSS3	18996	7.31765619479264	5.09906419437893
LINC00896	10490	7.31618210342108	5.09906419437893
SYCP2L	22864	7.31765619479264	5.09668682118131
GPER1	7553	6.34019979250775	9.16880605709159
NAV1	16086	215.690616620475	226.379431244843
BCAS3	1627	113.219844431433	105.547062763847
LDOC1	9994	6.33872570113619	4.08162872870076
RASAL2	19513	190.30770607987	200.368260420517
COQ7	3986	157.111040686473	147.333238052581
GAPVD1	7089	846.185508110087	825.556323368931
FBXW2	6481	709.514080480675	728.681235795324
COQ3	3982	51.7078992905763	59.6388434020537
C14orf142	2024	89.7844762385402	96.8632007076187
NSG1	16691	4.38823517068109	6.63472688568665
PRMT7	18878	162.494421355898	171.856293649552
LINC01572	10965	52.2069461313196	46.918522707879
DCTN4	4666	592.958635940796	610.894041591769
C16orf62	2065	516.783370674294	500.780406098358
UNC13B	24793	89.3090148597418	96.3568603479772
LOC728613	12560	18.0549357062108	14.7837201039025
HUS1B	8585	6.34904434073711	4.07687398230552
ARHGAP18	1058	457.28530199287	439.479899225523
PHKA1	18041	88.8143902931131	95.8481426151381
ACSF2	200	100.540918937789	93.3330824293141
FAM213B	6184	130.777207388272	139.203263819946
FAM76A	6307	88.3330325488285	95.3489343750895
SRI	22492	453.351890921786	468.562395432465
SBNO1	20515	1384.48913463974	1357.85583254453
RAB2A	19347	425.534183923698	410.963177708163
CD96	3119	87.8487266218007	94.8235750298671
LINC00890	10484	5.85441977410843	8.67910730983346
EIF3B	5544	1995.90888537108	1963.73877275024
NEK4	16270	376.717379281573	363.105672850127
PPP1R9A	18683	33.6750749549388	38.2346606516503
SNX21	22159	26.8343542303161	22.9446001881064
AOX1	894	26.8358283216877	22.9374680685135
TMEM106A	23578	86.3766456528871	93.2950444581522
PCGF3	17750	450.896457185101	436.023479516345
FLOT1	6718	240.555317132505	256.545929366997
RAB3GAP2	19367	759.832447919145	740.391253143413
MCPH1-AS1	13220	5.85589386547999	8.1608800842039
C20orf166-AS1	2236	5.85589386547999	8.15612533780866
LOC399715	12384	5.85441977410843	8.15612533780866
SEC16B	20690	5.85589386547999	8.15374796461105
SULT2B1	22798	3.4107787683962	1.0221902120734
EIF4E3	5566	211.795531925051	222.345349980095
SLC19A1	21163	186.88366048913	196.819123156631
TPGS1	24044	134.196830704897	125.959961153746
GLTSCR1	7363	27.8088624498579	32.1086514988027
LCORL	9972	235.68572421754	224.860410165919
DTX4	5295	36.6000737049357	32.1300478575813
NPIPB4	16578	34.648109083109	39.2544734905261
NLN	16437	277.673600866015	289.676771077873
ANGPTL1	735	14.1539546453006	17.3463277536788
PCBP4	17666	14.1524805539291	17.3463277536788
LOC100499484	11261	14.1554287366722	17.3368182608884
LOC389641	12372	14.1480582798144	17.3368182608884
KLHL8	9613	251.307337557639	240.186131227427
ABCD1	81	35.6196691199077	40.2742863294019
SVIP	22848	317.694771978947	330.405095556569
HADH	7924	317.694771978947	330.414605049359
CCDC22	2856	153.689943278476	168.214438830959
RAD9A	19434	76.119249794382	69.8512360299973
RIMS3	19871	76.1221979771251	69.8393491640092
FCMR	6508	2.44216691434067	1.0221902120734
LOC101929099	11914	2.44216691434067	1.0221902120734
LOC102723604	12099	2.44216691434067	1.0221902120734
KCNMA1	9302	2.44069282296911	1.0221902120734
MRAP2	15562	2.44069282296911	1.0221902120734
PLBD1	18255	2.44069282296911	1.0221902120734
SYBU	22856	2.44069282296911	1.0221902120734
APITD1-CORT	950	2.44216691434067	1.01981283887579
BNC2	1785	2.44216691434067	1.01981283887579
CLMP	3738	2.44216691434067	1.01981283887579
COX7A1	4018	2.44216691434067	1.01981283887579
RAD21-AS1	19417	2.44216691434067	1.01981283887579
RASSF6	19542	2.44216691434067	1.01981283887579
SLC6A16	21445	2.43921873159755	1.0221902120734
LOC654342	12546	2.44069282296911	1.01981283887579
SLC24A5	21206	2.44069282296911	1.01981283887579
LOC102723809	12111	2.43774464022599	1.0221902120734
UNC13A	24792	2.43774464022599	1.0221902120734
MAMSTR	13001	2.44216691434067	1.01743546567817
AGAP11	460	2.43921873159755	1.01981283887579
FBXO24	6449	2.43921873159755	1.01981283887579
HPR	8432	2.43921873159755	1.01981283887579
OLFML3	16913	2.43921873159755	1.01981283887579
RAB3A	19362	2.43921873159755	1.01981283887579
TRAM1L1	24112	2.43921873159755	1.01981283887579
ZFR	25638	922.279698351153	901.055756670505
ARHGAP20	1061	2.44069282296911	1.01743546567817
DEPDC1-AS1	4830	2.44069282296911	1.01743546567817
OR52I1	17198	2.44069282296911	1.01743546567817
SLAMF7	21099	2.44069282296911	1.01743546567817
SLC7A3	21465	2.44069282296911	1.01743546567817
MRPS16	15650	709.084315934395	686.930721104555
TOMM20L	23983	2.43774464022599	1.01981283887579
C1orf50	2220	41.9760839175026	37.2291120519602
LOC101929715	12038	2.43921873159755	1.01743546567817
TMPRSS13	23863	2.43921873159755	1.01743546567817
LRRC1	12686	41.9701875520164	37.2291120519602
LIPE	11007	41.9657652779017	37.2314894251578
CFDP1	3440	191.760623860953	182.05442203831
LRRN4CL	12780	2.43774464022599	1.01743546567817
LOC440434	12433	47.3432495818401	42.3067798875606
PMS2CL	18388	47.3226123026383	42.3210441267463
ECE1	5395	275.238804408532	287.073748083737
PLD1	18280	452.877903634359	438.063105194096
MORN2	15513	37.0873278147066	41.8123263939072
BTBD10	1881	236.159711504966	221.755801558537
COX6B1	4015	1049.64907515377	1027.01096307786
CHCHD10	3479	39.0437147106479	44.3392734457193
ZNF75A	26168	142.019430105919	133.59310451953
FAM174A	6114	37.5731078331059	42.304402514363
CACNA1I	2541	10.7343313286751	8.15850271100629
ZFAND4	25601	95.1531159942493	88.2221313689471
ZNF91	26259	403.572370791091	389.532843852586
ZNF773	26182	64.407462063422	58.6380495487589
ETV5	5878	38.5505642353908	43.3432343388197
TGS1	23358	463.557693582286	478.781920180002
UBE3D	24674	34.6599018140815	30.0809126870392
SLFN5	21516	39.033396071047	43.8448199520659
ARGLU1	1050	480.657284256786	496.130625306878
DCPS	4656	153.700261918077	162.635185382113
NMNAT1	16470	76.6300893660979	70.3647085092316
PRKAG1	18829	268.393661409794	257.004722262686
PLXNB3	18365	31.7157398762544	36.6918658407497
MTR	15808	1438.60087446899	1465.4710494645
HAUS8	7961	89.2972221287693	82.5905757097529
COPG1	3966	1364.88693930466	1390.95576840384
TPRG1L	24069	151.752719570365	160.607446570349
STXBP6	22766	15.1269887734708	18.3613858461594
TCTN1	23203	47.8275555088679	42.8273844863878
MAGT1	12984	900.319359309917	921.387824371685
LACE1	9862	64.9006125386792	59.1443899084003
LHX4-AS1	10066	32.2000458032821	28.0460417556829
FKBPL	6655	32.2015198946537	28.0412870092877
GLB1L2	7317	68.8119122391903	74.9574323439691
ACBD7	155	42.4662862100166	37.7425845311945
DSC2	5253	42.4633380272735	37.7354524116017
PI4KAP2	18076	42.9491180456728	47.94309029315
CRYBG3	4172	99.0452525069301	91.7617591400421
ZNF137P	25715	18.5466120900964	15.301947329532
LOXL1	12614	66.8466807950196	72.8940329342413
CPEB2	4041	66.845206703648	72.9249387858103
DDX31	4724	122.502732070396	114.723000940532
IFRD2	8701	277.195191304473	265.645791601358
RTN3	20355	1362.41234238015	1388.4573498304
ZNHIT2	26266	44.8907640278985	49.961319612123
CENPC	3331	617.820388270083	600.660252605047
ARHGEF26-AS1	1106	6.34609615799399	8.66959781704299
FCRLA	6518	6.34314797525087	8.66959781704299
LOC101929718	12040	6.34314797525087	8.66959781704299
CFAP58	3428	6.34167388387931	8.66959781704299
MYLK3	15936	6.34167388387931	8.66722044384537
SNORA76C	21837	6.34167388387931	8.66722044384537
EED	5435	179.111180194741	169.809535852208
TMEM263	23758	246.929421026559	258.010270862376
TNK1	23937	1.95343871319822	3.57291099586168
DPYD-AS2	5225	1.95343871319822	3.57053362266406
PTPRK	19210	1.9504905304551	3.57291099586168
FAM157C	6082	1.95491280456978	3.56815624946644
ADAMTSL5	325	1.95196462182666	3.57053362266406
CHRNB4	3566	1.95196462182666	3.57053362266406
PPIC	18610	1.95196462182666	3.57053362266406
TM4SF20	23522	1.95196462182666	3.57053362266406
PYGM	19286	1.95343871319822	3.56815624946644
LINC01002	10560	1.9504905304551	3.57053362266406
PAX8	17630	1.95196462182666	3.56815624946644
IGDCC4	8720	1.95343871319822	3.56577887626882
THRB-AS1	23406	1.95343871319822	3.56577887626882
