GeneID	logFC	logCPM	F	PValue	FDR
ID_22087	0.403413310640337	4.45683910712933	1.37028149322531	0.241773201897313	0.573299012181775
ID_2669	0.251620628059294	5.91203182384372	1.37000255572181	0.241821120550845	0.573365474758942
ID_338	0.8823656319687	3.23604600273299	1.36890368111394	0.24201000867624	0.573766141961508
ID_12332	-0.206804940897941	6.44493993612005	1.36874260116715	0.242037712179123	0.573784632318057
ID_28393	-0.97121185149685	2.97138682568505	1.36842515068668	0.242093434265521	0.57386953618717
ID_2860	0.340778418054932	5.11576031048096	1.36823989603188	0.242124195281337	0.573895262076557
ID_10099	-0.490764281472383	3.96570165101289	1.36794436562255	0.242175054550631	0.573940936580523
ID_17600	-0.588258109835578	3.66467181078966	1.3677555810156	0.242207550224134	0.573940936580523
ID_12973	0.814380666772577	3.17215440572991	1.36774654364264	0.242209105968897	0.573940936580523
ID_11028	0.683406006885653	3.40696693110111	1.36756271734949	0.242240753513663	0.573940936580523
ID_9317	0.478485583260759	4.0733415167866	1.36745458847018	0.242259371339844	0.573940936580523
ID_14177	-0.489476457123599	4.03652385688955	1.36731939925764	0.2422826509147	0.573940936580523
ID_17764	-0.310190626440722	5.30988039787246	1.36715904051096	0.242310268214631	0.573940936580523
ID_22021	-1.21082824876236	2.63735881680491	1.36712007127036	0.242316980153252	0.573940936580523
ID_11846	-0.543927040909303	3.74719605759651	1.36708702089957	0.242322884730331	0.573940936580523
ID_24866	-0.386852633253479	4.46041604592387	1.36655697967849	0.242413990547146	0.573940936580523
ID_923	-0.22503043615205	6.18238998306307	1.36653107110065	0.242418455260025	0.573940936580523
ID_4173	0.217008489822982	6.29865446338406	1.36651490518574	0.24242124111279	0.573940936580523
ID_22508	0.181218669419109	7.20617551895104	1.36650457020604	0.242423022147906	0.573940936580523
ID_7986	0.277336552814258	5.64799962900907	1.36640293571083	0.242440537748857	0.573940936580523
ID_18364	0.199740094032094	6.59719400891196	1.36639379708515	0.242442112767233	0.573940936580523
ID_19221	-0.364188712359635	4.70621523844969	1.36575517602416	0.242552208322569	0.574154418567475
ID_4948	0.474195104235506	4.02013889644546	1.36505446737958	0.242673077596839	0.574389137940008
ID_24101	0.862207884988868	3.08375944558789	1.36474642334332	0.242726237109139	0.574389137940008
ID_25447	-0.322672949884464	5.26758309099516	1.36461856668402	0.242748305645878	0.574389137940008
ID_27250	-0.379862373875437	4.56571081959185	1.36452172553011	0.242765022417693	0.574389137940008
ID_1354	-0.607408196249013	3.64217225759455	1.3644817537158	0.242771922782632	0.574389137940008
ID_7248	-0.381582254537249	4.60007496173217	1.36446962279578	0.242774016999921	0.574389137940008
ID_18150	0.364133970469691	4.64981905461275	1.36437215853988	0.242790843507788	0.574389137940008
ID_21917	-0.384630376705491	4.52935663308027	1.36324559150965	0.242985440445467	0.574802338070037
ID_2277	-0.779174674707129	3.1966590972005	1.36281853924159	0.243059256763178	0.574929777198009
ID_24346	0.18863346069899	6.8368755325415	1.3625594508077	0.243104053721397	0.574952093036973
ID_15793	-0.350290844387212	4.89949332366077	1.36235231868406	0.243139874558085	0.574952093036973
ID_21386	-0.193868249637818	6.70326929992291	1.36219573617513	0.243166957758938	0.574952093036973
ID_3770	0.501702527722475	3.89477865933311	1.36211900967756	0.243180230054458	0.574952093036973
ID_20786	-0.323190947633317	5.22796016861199	1.36207965670251	0.243187037749532	0.574952093036973
ID_1069	-0.331891260850579	5.13813061403602	1.36207201003227	0.243188360578618	0.574952093036973
ID_693	0.518660771754977	3.85387570879477	1.36086719623846	0.243396895907083	0.575397926710963
ID_27809	-0.33558448214845	5.06632483527009	1.36045493441514	0.243468302345281	0.575465425946596
ID_1183	0.307552049000825	5.38307595106651	1.3604288768668	0.243472816540825	0.575465425946596
ID_18503	-0.269603888625283	5.70851093757918	1.36035660927661	0.243485336672933	0.575465425946596
ID_4793	-0.665487244448282	3.54822994806985	1.36008732148464	0.243531996846477	0.575490187906672
ID_20200	0.372944026523184	4.69110803706152	1.36006571645118	0.243535740877424	0.575490187906672
ID_9232	-0.433442963560271	4.186559229704	1.35972169520054	0.243595367285137	0.575571212936991
ID_20890	0.255861291351942	5.85674068331767	1.35963750610366	0.243609961808174	0.575571212936991
ID_21258	-0.368380030300919	4.60304258957937	1.35951412241001	0.24363135280068	0.575574578526898
ID_22623	0.472273198749173	3.96350430753326	1.35867383295338	0.243777094454926	0.575755341263173
ID_28737	-0.638199056832587	3.51466111696053	1.35864098227429	0.243782794308269	0.575755341263173
ID_19811	-0.372716273340711	4.78933806937072	1.35861503069003	0.243787297228861	0.575755341263173
ID_9597	-0.358969576239274	4.77452636663457	1.35861237605192	0.243787757847098	0.575755341263173
ID_8071	0.454172479169418	4.1140226749998	1.35837338308438	0.243829230944926	0.575806114561268
ID_11300	0.393553663620399	4.46176358160039	1.35815590753334	0.24386697754492	0.575848080085798
ID_1446	0.503774023462486	3.94606614153156	1.3579627767734	0.243900504665248	0.575880076008281
ID_22543	0.36321259306059	4.68895373688825	1.35736387792653	0.244004508082491	0.576033613770679
ID_24496	-0.436592940740405	4.20423516645999	1.35735818563728	0.24400549685204	0.576033613770679
ID_4751	-0.367805606134669	4.82387505383295	1.35683146736799	0.244097010718767	0.576183484916415
ID_4314	-0.374859443636286	4.65452958111137	1.35676272741933	0.24410895692525	0.576183484916415
ID_21219	-0.363466359445616	4.64011168876001	1.35656402060605	0.244143493877696	0.576217823646009
ID_9267	-0.184634032242982	6.98833390555443	1.35581769235774	0.244273265397969	0.576455131077896
ID_25554	-0.342807833882734	5.03279210057446	1.35575577624208	0.244284035149255	0.576455131077896
ID_23229	-0.35031683584124	4.92709591149271	1.35538813222678	0.244347995452655	0.576558865917466
ID_2274	-0.346448743620988	4.9804759119004	1.35514570089786	0.24439018325101	0.576611213993851
ID_9675	0.352754221807043	4.78829895583934	1.35415946896972	0.244561898572309	0.576868692431667
ID_20083	0.562411730783056	3.71726702021292	1.35412919636556	0.244567171740259	0.576868692431667
ID_14135	-0.676408356443876	3.38243863016922	1.35409230089434	0.244573598729324	0.576868692431667
ID_13808	0.421456824175521	4.30959730394214	1.35405923844332	0.244579358202374	0.576868692431667
ID_11579	0.853108189625761	3.08228502159834	1.35365422688033	0.244649924579521	0.576959694584465
ID_590	0.338653170221815	5.11684912967486	1.35341031629788	0.244692433839287	0.576959694584465
ID_15349	-0.41630169621118	4.30071205016131	1.35339264282607	0.244695915009764	0.576959694584465
ID_24507	0.286641589529328	5.55576495462421	1.3532589917376	0.244718811540025	0.576959694584465
ID_19599	-0.525663948004557	3.7901951168132	1.353104113603	0.244745812265769	0.576959694584465
ID_7748	0.285066179886178	5.55057474510943	1.35291012512361	0.244779636434962	0.576959694584465
ID_6680	0.362699924789941	4.87113407957693	1.35276775632743	0.24480446373678	0.576959694584465
ID_3340	-0.224834152942056	6.20701069916233	1.35275655529565	0.244806417184258	0.576959694584465
ID_26721	0.496611488604008	3.94742460304179	1.35268578284097	0.244818760261531	0.576959694584465
ID_19023	0.243984009525082	5.9129685236983	1.35259859692049	0.244833966975407	0.576959694584465
ID_1628	0.234046721045769	6.06627324544731	1.35253788944914	0.244844764605501	0.576959694584465
ID_25763	-0.37848594666664	4.53106110059639	1.35232383389782	0.244881897883429	0.576959694584465
ID_12791	0.253578636454275	5.83458184017932	1.35225392046143	0.244894095728506	0.576959694584465
ID_23463	-0.202836170227608	6.49733540725573	1.35223071310033	0.244898144896642	0.576959694584465
ID_17388	0.254783463437436	5.87365372507755	1.35185383296066	0.244963913537978	0.577029568099607
ID_8023	0.454931993357627	4.1436753087924	1.35157655455382	0.245012314637534	0.577029568099607
ID_21515	0.394647526144978	4.38572298077218	1.35144707328594	0.245034920597672	0.577029568099607
ID_2628	0.388557030329131	4.51353191129203	1.35138172746516	0.24504633020337	0.577029568099607
ID_27551	-0.763091319768895	3.35677857573804	1.35128627891953	0.245062997014371	0.577029568099607
ID_25478	0.494387198645089	3.84506297767813	1.35125106070414	0.24506914701593	0.577029568099607
ID_4070	0.261672645238514	5.78106473813399	1.35118801508356	0.245080156865091	0.577029568099607
ID_23333	-0.31861134199325	5.2771351798699	1.35113520761136	0.245089379259932	0.577029568099607
ID_16916	-0.210138448190329	6.38546922411732	1.35102884174934	0.245107956477597	0.577029568099607
ID_15424	0.422022540674524	4.24187907489795	1.3500549952314	0.245278122576902	0.577383018089527
ID_14893	-0.450700655609955	4.18546104830574	1.34977346678572	0.245327342625666	0.577451727432847
ID_6263	0.392002261589363	4.50305824108515	1.34945940713818	0.245382766271403	0.577493601605758
ID_12706	0.369935503644506	4.73956115423073	1.34943687949923	0.245386204528374	0.577493601605758
ID_26854	0.641186258566142	3.54504016258242	1.34931353257737	0.245407779579979	0.577493601605758
ID_13212	0.438746677453158	4.18560627744769	1.34921357641619	0.245425264969374	0.577493601605758
ID_23055	0.510959837889247	3.82156266481055	1.34900167744445	0.245462337611986	0.577510625839454
ID_10628	0.414574133642898	4.27177135870339	1.34894321353699	0.245472567329616	0.577510625839454
ID_22565	0.469903809882038	3.96687112682467	1.34879378729897	0.245498715540261	0.577525010027674
ID_7386	-0.241160946046752	5.98737503673654	1.34830032815744	0.24558509050205	0.577681061109963
ID_1174	-0.304326339367797	5.36395064252537	1.34805090063858	0.245628764355131	0.577684269299588
ID_25101	-0.270763635798632	5.69558410668142	1.34791732047913	0.245652157657273	0.577684269299588
ID_7646	-0.327498273016835	5.18104575865784	1.34781526920566	0.245670031279057	0.577684269299588
ID_1537	0.452663123909849	4.09826156866074	1.34773841234511	0.245683493310853	0.577684269299588
ID_22536	-0.46280006011961	4.08669261231463	1.34752519393729	0.245720844766486	0.577684269299588
ID_8910	0.480846123395642	4.06115992993301	1.34751375692213	0.245722848491054	0.577684269299588
ID_17297	-0.454102787278992	4.08319619460972	1.34740035494738	0.245742717195835	0.577684269299588
ID_20514	0.543070258971365	3.73031414133421	1.34729980933327	0.245760335030872	0.577684269299588
ID_16018	0.795473049563327	3.32480118904336	1.34726284939745	0.245766811624177	0.577684269299588
ID_18773	-0.224007404224611	6.19357265307629	1.34705462278708	0.245803303654641	0.577687854910635
ID_6042	0.706780207779964	3.36156449778151	1.34702545031046	0.245808416704265	0.577687854910635
ID_11688	-0.357318310966947	4.88061115867465	1.3467584316618	0.24585522300679	0.577698671465678
ID_9124	0.269850838758428	5.68089769930814	1.34658043312814	0.24588643082145	0.577698671465678
ID_13837	-0.177045886792218	7.48166796624501	1.34657686462223	0.245888280150121	0.577698671465678
ID_22733	-0.468705407200128	3.98271847652744	1.34654411289222	0.245893179966139	0.577698671465678
ID_14592	0.280623718667239	5.60195782842202	1.34566679457745	0.24604669184643	0.577945774597177
ID_16882	-0.509590210074284	3.99848054884778	1.34558249440238	0.246061485342291	0.577945774597177
ID_25771	-0.328478128654952	5.08770470637659	1.34551010906608	0.246074188818801	0.577945774597177
ID_21859	0.359105965204034	4.87980526726378	1.34548524465877	0.246078552655696	0.577945774597177
ID_24002	0.411052956313358	4.39816399848105	1.34515158631778	0.246137120635579	0.578036234343123
ID_2861	-0.231949739595435	6.05204059608712	1.34478278799975	0.246201876656863	0.578119648344646
ID_26187	-0.220144553213646	6.22083135212175	1.34472087804114	0.246212749253381	0.578119648344646
ID_1445	-0.18444800755526	6.97360046687727	1.34456455297236	0.246240205597028	0.57813519842997
ID_22230	0.911754227351784	3.0175224922012	1.34445481108611	0.24625948248245	0.57813519842997
ID_8779	0.533356329991642	3.74842484102609	1.34404372515996	0.246331708832292	0.578189250854034
ID_1403	-0.195458650541152	6.63060916845118	1.34399250868484	0.246340709200506	0.578189250854034
ID_2235	-0.760385737580735	3.24182131733779	1.34398130550659	0.246342678009826	0.578189250854034
ID_11950	-0.763465653457525	3.29678022690254	1.34344997035163	0.246436075177353	0.578361372558621
ID_26086	0.441973584668443	4.1320436724216	1.34325062519184	0.246471126888514	0.578363911056832
ID_4612	-0.263515507197267	5.71596640670535	1.34321561586597	0.246477283357033	0.578363911056832
ID_19879	0.577778046260218	3.68330598799128	1.34298860790577	0.246517207778334	0.578410511853007
ID_17733	0.324133733710387	5.21146960144492	1.34285505918714	0.246540698997861	0.578418550501451
ID_9685	-0.413666496722262	4.30786254774334	1.34250124257382	0.24660294857162	0.578477176480288
ID_6438	-0.412302864328609	4.30805904345322	1.34248491488322	0.246605821686831	0.578477176480288
ID_19767	-0.32347638507432	5.248060908809	1.34227231525842	0.24664323568702	0.578501508798107
ID_17742	-0.403486948353317	4.37225373246499	1.34219791415274	0.246656330684342	0.578501508798107
ID_4334	-0.528539916944012	3.93856666362479	1.34210817849588	0.246678296032318	0.578505958324409
ID_15971	-0.342953821161139	4.96893277594906	1.34141454033123	0.246794260328994	0.578730834011543
ID_15512	0.691662535001956	3.42362247394126	1.34111616825306	0.246846819889874	0.578807001542656
ID_1780	0.395875030336571	4.43695983621099	1.34080956918826	0.246900842931851	0.578817880840789
ID_11135	0.699362493923506	3.39786752910722	1.34077862042973	0.246906296935453	0.578817880840789
ID_11360	-0.175163611431058	7.46187108809711	1.34074798028862	0.246911696697512	0.578817880840789
ID_15347	-0.312508732427885	5.30970495932737	1.34050975573544	0.246953684326296	0.578848675744982
ID_8731	-0.348188718009824	4.89558775596583	1.34042341068251	0.246968904997829	0.578848675744982
ID_19264	0.273598761764206	5.61785684326046	1.34033169624562	0.246985073426416	0.578848675744982
ID_10559	0.413985625447427	4.34974232599594	1.34022362019883	0.24700539605734	0.578849244138277
ID_17710	0.405962242952716	4.36773395888437	1.33992305378902	0.247057129145563	0.578889031817756
ID_11197	0.204665646445694	6.46468163101404	1.33989238978475	0.247062537151068	0.578889031817756
ID_27855	-0.65079551148345	3.49685421690962	1.33919677676749	0.247185256680208	0.57912950213917
ID_7122	-0.395808734014893	4.3585169207701	1.33880315673089	0.247254731868854	0.579245197528115
ID_1649	-0.484660593051943	3.91068892882476	1.33845158493548	0.247316805607526	0.579343536100126
ID_23743	-0.306527830453099	5.33581754257821	1.33829078361008	0.247345203145573	0.579362978067557
ID_7542	-0.598748664357062	3.60068994127504	1.33762091171038	0.247463545558475	0.579559392767439
ID_21114	-0.297065858274468	5.44350393601494	1.33758853455017	0.2474692672	0.579559392767439
ID_19189	0.236735107506987	6.004778386631	1.33689425925723	0.247591997414937	0.579764977068824
ID_11557	-0.446865887996546	4.09147299448695	1.33686441650667	0.247597274523686	0.579764977068824
ID_2523	-0.27051346855416	5.68150738277207	1.3360664287752	0.247738434164049	0.580017672491243
ID_14548	-0.255812920069568	5.82043334849174	1.33585115509387	0.247776531762478	0.580017672491243
ID_5146	-0.394540368181031	4.46891231271623	1.33579978857813	0.247785623301142	0.580017672491243
ID_16525	-0.240512896210591	5.95064300569835	1.33579949972295	0.247785674427782	0.580017672491243
ID_17341	0.186898530586854	6.8037599650666	1.33490596963719	0.247943888820904	0.580340896641783
ID_8259	-0.454964198736352	4.28784487346898	1.33468476379138	0.247983076097265	0.580385494410642
ID_26887	0.386548834815853	4.49386240875577	1.33410471242654	0.248085869943776	0.580578939184058
ID_15419	-0.43547047545949	4.13803339650582	1.33375051502264	0.248148664717042	0.58065015874262
ID_25284	-0.512584342318503	3.96678891301784	1.33370583238701	0.248156587772195	0.58065015874262
ID_16337	-0.182628261810555	7.02849358836934	1.33318564866042	0.248248848734663	0.580818891524561
ID_15659	0.188565948784804	6.78292045170617	1.33305230833004	0.248272505039863	0.58082709809967
ID_15678	0.445802993966053	4.1974461659878	1.33289114474867	0.248301101235482	0.580846859150795
ID_1799	0.585298490256003	3.63619106724109	1.33243027931323	0.248382897542709	0.580991057080791
ID_11424	0.203463482254585	6.47360972151683	1.3322274576664	0.248419284649323	0.581029023820368
ID_681	0.40113341456165	4.38516766349431	1.33207377569916	0.248446193918093	0.581044818438817
ID_13697	-0.197052339694772	6.59576540168913	1.33178467876187	0.248497536902477	0.581101695178088
ID_10188	-0.297580541305348	5.42677915268261	1.33170984090012	0.24851083006055	0.581101695178088
ID_19633	-0.23638230298666	5.99615844097728	1.33151612203811	0.248545243633255	0.581135026215901
ID_27520	-0.375971844323847	4.60385155325735	1.33118109973756	0.248604773113802	0.581187107657583
ID_8456	-1.02694331870187	2.93244671923843	1.33090419018209	0.248653989833758	0.581187107657583
ID_21475	-0.234920866697412	6.04667197752246	1.33083526848007	0.248666241537199	0.581187107657583
ID_21674	0.378562625019557	4.53884545650418	1.33078019868992	0.248676031419742	0.581187107657583
ID_28110	0.402244472438386	4.41451967386857	1.33071931592797	0.248686855237097	0.581187107657583
ID_276	0.518982041264419	3.82193807313725	1.3306873590624	0.248692536801572	0.581187107657583
ID_26046	-0.244085138232588	5.92011943740856	1.33059675091155	0.248708646756997	0.581187107657583
ID_19987	0.37288256937334	4.58311849425661	1.33009638508579	0.248797633867632	0.58133900438006
ID_9767	-0.186034671916076	6.81393233026081	1.32987573589331	0.248836887417534	0.58133900438006
ID_13201	0.628279608938162	3.50665752757108	1.32980948570391	0.248848674824854	0.58133900438006
ID_26548	-0.686265576032862	3.32397888349319	1.32967711163395	0.248872229215372	0.58133900438006
ID_21458	0.219457518040784	6.23843129112429	1.32966445965383	0.248874480627686	0.58133900438006
ID_17663	-0.522550517870853	3.83246721792907	1.32917124734583	0.248962266914537	0.581471842521998
ID_12226	-0.329958963790735	5.10608671657785	1.32911830931463	0.24897169154782	0.581471842521998
ID_18012	-0.214790225193523	6.3240517415036	1.32857402329325	0.249068616923753	0.58162310155641
ID_13653	-0.797212271716999	3.22065299945182	1.32852802939989	0.249076809543618	0.58162310155641
ID_4873	0.558566409197004	3.77262530457367	1.328221793509	0.249131365949336	0.581696743725557
ID_25493	0.374677551466153	4.57689511247845	1.32803803548401	0.249164109760554	0.581696743725557
ID_26706	-0.33331850442061	4.95411095194507	1.32801125032163	0.249168883044478	0.581696743725557
ID_20781	0.57027641563949	3.64523717623611	1.32781708001147	0.249203488762454	0.581717997244545
ID_12026	-0.545905404183747	3.74529630516542	1.32773584950561	0.249218346202176	0.581717997244545
ID_10060	0.433500319129535	4.16399380818887	1.32757312704988	0.249246975269776	0.581737718087752
ID_23269	0.392722358280221	4.42640523881986	1.32719403594251	0.249314569656687	0.58184837269214
ID_26090	-0.488368916301302	3.91251236279471	1.32682964116975	0.249379564772006	0.581891259739363
ID_6908	-0.932223593878764	2.93204303931798	1.32681369819832	0.249382408907359	0.581891259739363
ID_11068	0.507260358454227	3.88332666801904	1.3267042825682	0.24940192910576	0.581891259739363
ID_5329	-0.756543326782935	3.19646617185282	1.32662793897231	0.249415550226536	0.581891259739363
ID_1864	0.68904330276602	3.47341189638567	1.32652524393167	0.249433874374694	0.581891259739363
ID_14407	-0.426108561531462	4.18528280971185	1.32618137599954	0.249495243656228	0.581987327146633
ID_15947	0.301312861867613	5.35785004492848	1.32595572653703	0.249535524830529	0.582034191624699
ID_20001	0.415513734409917	4.33430029757683	1.32562823383672	0.249594000445073	0.582108733573433
ID_17401	-0.380768950701613	4.47752835168102	1.32555057367436	0.249607869556361	0.582108733573433
ID_5714	-0.796536931793847	3.18744460402044	1.32509344004626	0.249689526925622	0.582240211986507
ID_18001	0.572799193831463	3.67586159650974	1.32500883804314	0.249704642896909	0.582240211986507
ID_15292	-0.351664903943894	4.84224145589723	1.32480270650114	0.249741477437235	0.582259410259223
ID_9895	-0.571459152467123	3.66756856596538	1.32468242693461	0.249762973793237	0.582259410259223
ID_10482	-0.351819464910705	4.86735735010722	1.32455509287548	0.249785733400004	0.582259410259223
ID_19483	-0.244081511363938	5.9144407648798	1.32451069270782	0.249793670055011	0.582259410259223
ID_3765	-0.347159463025612	4.92047116259924	1.3242369895147	0.249842602100666	0.582305154112388
ID_24423	0.392590466294761	4.43167435503089	1.32417495293762	0.249853694495304	0.582305154112388
ID_5041	-0.517215456865409	3.78869546766044	1.32375021795593	0.249929655077478	0.582412021625783
ID_21302	-0.335213998680487	5.03246710825522	1.3236926308132	0.249939956274762	0.582412021625783
ID_11294	-0.257266593107355	5.79298870009584	1.32338598679549	0.249994817574737	0.58249277450913
ID_12103	0.455043055815779	4.09240658668447	1.32322731081092	0.250023211896145	0.582511850750035
ID_16441	-0.285413326051485	5.54910689680121	1.32259450518484	0.250136488837193	0.582728670091302
ID_16422	-0.382374901162661	4.44889767831735	1.32226183197576	0.250196065075831	0.582820361045735
ID_903	0.179908131279408	7.10967491912565	1.32188875769397	0.250262897180875	0.582928938027883
ID_18201	-0.418405282535649	4.17754140215548	1.32160243212676	0.250314204073102	0.583001338031455
ID_19366	-0.417242001267631	4.3799587816445	1.32156274281613	0.250415664702726	0.583121708539204
ID_18574	-0.335369134249172	4.95593582853244	1.32101989457998	0.250418629251358	0.583121708539204
ID_4134	0.347712488026763	4.90384233193856	1.32097560563349	0.250426570635701	0.583121708539204
ID_14296	-0.246547783837559	5.90736834612168	1.32076806888532	0.250463787854349	0.583147191819446
ID_3800	-0.543930765838583	3.79328997488116	1.32042910891106	0.250524587575296	0.583147191819446
ID_15666	1.09722961749357	2.78968253582502	1.32042557028901	0.250525222398352	0.583147191819446
ID_3631	-0.200021719791806	6.50053460936311	1.32042543563681	0.250525246554777	0.583147191819446
ID_12087	0.673052602238471	3.43312717298924	1.32035066552642	0.250538660654381	0.583147191819446
ID_12312	0.215273435816425	6.26887189892085	1.31975380840544	0.250645771154114	0.583349398115585
ID_3357	-0.182882615278889	6.9237888150707	1.31955688904061	0.250681122142902	0.583384573182646
ID_10871	-0.453220048856608	4.04202243975145	1.31932688653775	0.250722419968054	0.583413322678649
ID_27393	-0.574097676335739	3.61756617462204	1.31926266485786	0.250733952706344	0.583413322678649
ID_9919	-0.335410650129211	5.02244424991847	1.31903091028915	0.25077557591678	0.583463077235917
ID_3889	-0.344074513096045	4.86574083550521	1.31872711011039	0.250830151392045	0.583526458945844
ID_23640	0.33901004755333	5.07833554487957	1.31857915608766	0.250856735526115	0.583526458945844
ID_8097	0.373240890976083	4.57102669717549	1.3185412622086	0.250863544791891	0.583526458945844
ID_10360	0.402810324945039	4.42168427142006	1.31810525092963	0.250941909302858	0.583661644301556
ID_13206	0.183547501865477	6.91013834430995	1.31791058255896	0.250976906842691	0.583695949459803
ID_25325	0.341896148690318	4.99628236057765	1.31746073635983	0.251057803254233	0.5837659452324
ID_22643	-0.604862422415896	3.57201557488845	1.31743739909002	0.25106200089832	0.5837659452324
ID_21743	0.502699157915335	3.87718589842092	1.31740540628948	0.251067755541378	0.5837659452324
ID_1718	0.71242763035197	3.36306996192973	1.31713939784476	0.251115609566509	0.583826378350394
ID_8588	0.384731359508993	4.50328267040344	1.31697664667192	0.251144893476913	0.583826378350394
ID_14809	-0.375376105244504	4.69367924264359	1.31692323335255	0.251154505079378	0.583826378350394
ID_11391	0.599551421495805	3.55629283873257	1.3162524672647	0.251275246331766	0.584059952104968
ID_17065	-0.61408776844669	3.5441074550043	1.31604176861849	0.251313187851433	0.584080158418459
ID_24591	-0.592591523552166	3.61366095253309	1.31597916435973	0.25132446265732	0.584080158418459
ID_22438	-0.296163511677578	5.45134669475003	1.31582236373235	0.251352704622653	0.584098703438712
ID_12152	-0.235695396308274	5.99637332422693	1.31544741925837	0.251420253119651	0.584165555557162
ID_23713	0.319194248272497	5.18528524622826	1.31535057131511	0.251437704480334	0.584165555557162
ID_6579	0.575937029124582	3.69110412979159	1.31528905593644	0.251448789918397	0.584165555557162
ID_8509	0.327212622106863	5.06935277328021	1.31521280889642	0.251462530922705	0.584165555557162
ID_28515	-0.362065702407859	4.81336497567145	1.31504067363882	0.251493555994402	0.584190551059679
ID_17027	0.535557098136005	3.76956410223468	1.31482263773231	0.251533357414529	0.584217335687968
ID_994	0.30895340390238	5.31410931328785	1.31475187074345	0.251545619403998	0.584217335687968
ID_6538	0.483420877274414	3.98178051458902	1.31439449280575	0.251610063379381	0.584231479365728
ID_16666	-0.220951402062754	6.15904742890361	1.31434819448913	0.251618413580853	0.584231479365728
ID_22996	0.241416585730463	5.95847666670346	1.31428641972471	0.251629555590053	0.584231479365728
ID_15068	-0.372665851792057	4.60191542604251	1.31426856269354	0.25163277648749	0.584231479365728
ID_24495	-0.432467668844267	4.1965265125414	1.31333602978782	0.251801049137457	0.584561260760965
ID_15632	-0.191217846540563	6.66461786504464	1.31318934764254	0.251827530052246	0.584561260760965
ID_10139	0.233315245859034	6.04874907288519	1.31314437086012	0.25183565051481	0.584561260760965
ID_8940	0.637713031816607	3.50411921396595	1.31260781179422	0.251932549929535	0.584710207856418
ID_6861	0.470376981377348	3.9906413131449	1.31253356654018	0.251945961793633	0.584710207856418
ID_22235	0.237263494137464	6.0294109059527	1.3123188289953	0.251986220341017	0.584710207856418
ID_11457	-0.538963029544636	3.76789432945721	1.31226830729051	0.251993886110444	0.584710207856418
ID_16261	-0.50969017007691	3.83659289791771	1.31222763290698	0.252001235730674	0.584710207856418
ID_6943	0.309941696580213	5.2743032534087	1.31202871464226	0.252037182877016	0.584746548957404
ID_3141	-0.511085554595412	3.81965197494219	1.31153180507875	0.252127008502383	0.584907876557074
ID_22396	-0.4174394990604	4.22552800939421	1.31111161820801	0.252202995775924	0.58503707726986
ID_26688	-0.288829908884286	5.4375493286541	1.31093961569575	0.252234109106535	0.585048398058424
ID_15812	0.69770985820732	3.34471213603636	1.31086025394512	0.252248466349886	0.585048398058424
ID_10666	-0.28521785189964	5.5567955542718	1.31059856705211	0.252295814942177	0.585069153770556
ID_4183	-0.277153069232694	5.57729132192573	1.31048098521603	0.252317093291493	0.585069153770556
ID_28586	0.564731831914749	3.67905628576284	1.31047430103852	0.25231830296859	0.585069153770556
ID_17911	0.522484593463965	3.82246655113316	1.31029028145998	0.252351608933601	0.585096629679443
ID_15974	0.248406498751282	5.84881689407353	1.31010298149862	0.252385514168773	0.585096629679443
ID_25377	-0.454722561941365	4.08657294044649	1.31007244319898	0.252391042774617	0.585096629679443
ID_17591	0.459780422413583	4.07281548552333	1.30992016208354	0.252418613730737	0.585113491316819
ID_7710	0.625929967110615	3.55362205322191	1.309561323001	0.252483597272414	0.585193736176454
ID_10208	-0.294602339523475	5.41156432881695	1.30950481805084	0.252493831843852	0.585193736176454
ID_6699	0.756465114298983	3.21494631500725	1.30913064629689	0.252561617317966	0.585303781849426
ID_22314	-0.210650994618658	6.32806766899108	1.30849431104205	0.252677324326262	0.585524857584659
ID_22390	-0.449717644649001	4.11643184592344	1.30835870402839	0.252701534150937	0.585533889958128
ID_13279	-0.371306646776249	4.67151836580954	1.30821344692712	0.252727873084901	0.585534736386364
ID_10178	-0.526702643675347	3.75382618739859	1.30813265913739	0.252742523497261	0.585534736386364
ID_12198	0.301816391305402	5.36080989143197	1.30799986350241	0.252766607509491	0.585543474339126
ID_25475	0.395283581647431	4.39584908927525	1.30732943913137	0.252888239756077	0.58574590822383
ID_28177	0.679944875427615	3.45284334887499	1.30729421344392	0.25289463259284	0.58574590822383
ID_17443	0.477420046601642	4.01894173213337	1.30677194133807	0.252989439026215	0.585853410005441
ID_18761	0.248356447496808	5.89227263286245	1.30670111082633	0.25300392532323	0.585853410005441
ID_18418	0.405824024463778	4.36827746515906	1.30659516671529	0.253021538274795	0.585853410005441
ID_8354	-0.242401601730217	5.88888797277816	1.30659075962416	0.253022338591173	0.585853410005441
ID_7668	0.175944125087689	7.3093412801533	1.30636525906463	0.253063293066312	0.585901176549882
ID_17829	0.173743641499518	7.49010023404233	1.30543669332431	0.253232021253805	0.586182924336736
ID_2453	-0.247004251179045	5.86448876321833	1.30507897928165	0.253297057817032	0.586182924336736
ID_9414	0.263717106473828	5.69264467861542	1.30506843860416	0.253298974546119	0.586182924336736
ID_6242	0.342548535487785	4.82341240863731	1.30501621047724	0.25330847203286	0.586182924336736
ID_8679	0.539644934542661	3.78877934064203	1.30501289326227	0.253309075270614	0.586182924336736
